	id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	D1|D1	D1|D2	D1|D3	D1|D4	D2|D1	D2|D2	D2|D3	D2|D4	D3|D1	D3|D2	D3|D3	D3|D4	D4|D1	D4|D2	D4|D3	D4|D4
165	CPI-SS073B0CE7A	ACKR2_CCL3L1	simple:O00590	simple:P16619	ENSG00000144648	ENSG00000276085	True	True	False	I2D	False	1.312																
166	CPI-SS0EE9E214A	FGFR2_FGF22	simple:P21802	simple:Q9HCT0	ENSG00000066468	ENSG00000070388	True	True	False	curated	False	1.312																
167	CPI-SS0FF49C823	EFNA1_EPHA1	simple:P20827	simple:P21709	ENSG00000169242	ENSG00000146904	True	False	True	curated	False	1.312																
168	CPI-SS0B34CBA4B	EFNA2_EPHA1	simple:O43921	simple:P21709	ENSG00000099617	ENSG00000146904	False	False	True	curated	False	1.312																
169	CPI-SS09AFCF898	CCR2_CCL8	simple:P41597	simple:P80075	ENSG00000121807	ENSG00000108700	True	True	False	curated	False	1.312																
170	CPI-SS0AB21032D	PLXNB2_SEMA4C	simple:O15031	simple:Q9C0C4	ENSG00000196576	ENSG00000168758	False	True	True	curated	False	1.312																
171	CPI-SS0F8C2FA91	CCR1_CCL8	simple:P32246	simple:P80075	ENSG00000163823	ENSG00000108700	True	True	False	curated	False	1.312																
172	CPI-SS0D4F593F1	WNT5A_EPHA7	simple:P41221	simple:Q15375	ENSG00000114251	ENSG00000135333	True	False	True	InnateDB-All	False	1.312																
173	CPI-SS0DFAF1FE2	CCR5_CCL8	simple:P51681	simple:P80075	ENSG00000160791	ENSG00000108700	True	True	False	curated	False	1.312																
174	CPI-SS028688B7B	EFNA5_EPHA7	simple:P52803	simple:Q15375	ENSG00000184349	ENSG00000135333	False	False	True	curated	False	1.312																
175	CPI-SS0F81DBF22	EFNA4_EPHA7	simple:P52798	simple:Q15375	ENSG00000243364	ENSG00000135333	True	False	True	curated	False	1.312																
176	CPI-SS0D5DBB634	EFNA3_EPHA7	simple:P52797	simple:Q15375	ENSG00000143590	ENSG00000135333	False	False	True	curated	False	1.312																
177	CPI-SS045A5FC60	ACKR2_CCL14	simple:O00590	simple:Q16627	ENSG00000144648	ENSG00000276409	True	True	False	curated	False	1.312																
178	CPI-SS03E450F99	EFNA1_EPHA7	simple:P20827	simple:Q15375	ENSG00000169242	ENSG00000135333	True	False	True	curated	False	1.312																
179	CPI-SS01DCC7684	EFNA2_EPHA7	simple:O43921	simple:Q15375	ENSG00000099617	ENSG00000135333	False	False	True	curated	False	1.312																
180	CPI-SS0BE5B4FCD	FGFR3_FGF20	simple:P22607	simple:Q9NP95	ENSG00000068078	ENSG00000078579	True	True	False	curated	False	1.312																
181	CPI-SS0BE8BE8E9	ACKR2_CCL8	simple:O00590	simple:P80075	ENSG00000144648	ENSG00000108700	True	True	False	curated	False	1.312																
182	CPI-SS0B81F1BF5	TNF_SEMA4C	simple:P01375	simple:Q9C0C4	ENSG00000232810	ENSG00000168758	True	False	True	InnateDB-All	False	1.312																
183	CPI-CS0A5B6BD7A	12oxoLeukotrieneB4_byPTGR1_LTB4R	complex:12oxoLeukotrieneB4_byPTGR1	simple:Q15722		ENSG00000213903	True	False	True	curated	False	1.312																
184	CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000232810	ENSG00000148400	True	False	True	I2D	False	1.312																
185	CPI-SS02CCE14A7	ADCYAP1_VIPR2	simple:P18509	simple:P41587	ENSG00000141433	ENSG00000106018	True	False	True	curated	False	1.312																
186	CPI-SS05B60E59C	VIP_VIPR2	simple:P01282	simple:P41587	ENSG00000146469	ENSG00000106018	True	False	True	curated	False	1.312																
187	CPI-SS0EC70F078	SCT_VIPR1	simple:P09683	simple:P32241	ENSG00000070031	ENSG00000114812	True	False	True	I2D,InnateDB-All	False	1.312																
188	CPI-SS062DED513	ADCYAP1_VIPR1	simple:P18509	simple:P32241	ENSG00000141433	ENSG00000114812	True	False	True	I2D	False	1.312																
189	CPI-SS0C8A09915	VIP_VIPR1	simple:P01282	simple:P32241	ENSG00000146469	ENSG00000114812	True	False	True	curated	False	1.312																
190	CPI-SS07835EECF	VIP_AVPR1A	simple:P01282	simple:P37288	ENSG00000146469	ENSG00000166148	True	False	True	IMEx,IntAct	False	1.312																
191	CPI-SS0EFE0B07A	CXCL12_CXCR3	simple:P48061	simple:P49682	ENSG00000107562	ENSG00000186810	True	False	True	guidetopharmacology.org	False	1.312																
192	CPI-SS080683E15	CXCL10_CXCR3	simple:P02778	simple:P49682	ENSG00000169245	ENSG00000186810	True	False	True	curated	False	1.312																
193	CPI-SS09FAC4977	CXCL11_CXCR3	simple:O14625	simple:P49682	ENSG00000169248	ENSG00000186810	True	False	True	curated	False	1.312																
194	CPI-SS0C2437E0D	CXCL13_CXCR5	simple:O43927	simple:P32302	ENSG00000156234	ENSG00000160683	True	False	True	curated	False	1.312																
195	CPI-SS06C0074BD	CCL21_CCR7	simple:O00585	simple:P32248	ENSG00000137077	ENSG00000126353	True	False	True	curated	False	1.312																
196	CPI-SS05E4B1EBC	INS_INSR	simple:P01308	simple:P06213	ENSG00000254647	ENSG00000171105	True	False	True	curated	False	1.312																
197	CPI-SS05CE87F88	HLA-G_LILRB1	simple:P17693	simple:Q8NHL6	ENSG00000204632	ENSG00000104972	True	True	True	curated	False	1.312																
198	CPI-SS00150FB64	HLA-F_LILRB1	simple:P30511	simple:Q8NHL6	ENSG00000204642	ENSG00000104972	True	False	True	curated	False	1.312																
199	CPI-SS0EF2E7F3B	INS_LILRB1	simple:P01308	simple:Q8NHL6	ENSG00000254647	ENSG00000104972	True	False	True	IMEx,IntAct	False	1.312																
200	CPI-SS023D39112	NPPB_NPR3	simple:P16860	simple:P17342	ENSG00000120937	ENSG00000113389	True	False	True	I2D,InnateDB-All	False	1.312																
201	CPI-SS0DBA81CCF	HLA-G_LILRB2	simple:P17693	simple:Q8N423	ENSG00000204632	ENSG00000131042	False	True	True	curated	False	1.312																
202	CPI-SS0779676D0	NPPB_NPR2	simple:P16860	simple:P20594	ENSG00000120937	ENSG00000159899	True	False	True	I2D,InnateDB-All	False	1.312																
203	CPI-SS021F26C73	SCT_SCTR	simple:P09683	simple:P47872	ENSG00000070031	ENSG00000080293	True	False	True	curated	False	1.312																
204	CPI-SS0DA033F03	TNFRSF1A_GRN	simple:P19438	simple:P28799	ENSG00000067182	ENSG00000030582	True	True	False	IMEx,InnateDB-All,MINT	False	1.312																
205	CPI-SS08CA619FE	EGFR_GRN	simple:P00533	simple:P28799	ENSG00000146648	ENSG00000030582	True	True	False	InnateDB-All	False	1.312																
206	CPI-SS0ABC5C1B8	CD74_MIF	simple:P04233	simple:P14174	ENSG00000019582	ENSG00000240972	True	True	False	I2D,InnateDB-All	False	1.312																
207	CPI-SS00EDDD458	EGFR_MIF	simple:P00533	simple:P14174	ENSG00000146648	ENSG00000240972	True	True	False	IMEx,InnateDB-All	False	1.312																
208	CPI-SS0055264F3	EGFR_TGFB1	simple:P00533	simple:P01137	ENSG00000146648	ENSG00000105329	True	True	False	IMEx,InnateDB-All,MINT	False	1.312																
209	CPI-SS0E25CE362	EGFR_TGFA	simple:P00533	simple:P01135	ENSG00000146648	ENSG00000163235	True	True	False	curated	False	1.312																
210	CPI-SS0BF9FA3F2	ERBB3_NRG1	simple:P21860	simple:Q02297	ENSG00000065361	ENSG00000157168	True	True	True	curated	False	1.312																
211	CPI-SS09375CA29	ADGRL1_NRG1	simple:O94910	simple:Q02297	ENSG00000072071	ENSG00000157168	True	True	True	InnateDB-All	False	1.312																
212	CPI-SS076BC3BA6	HLA-DPB1_NRG1	simple:HLADPB1	simple:Q02297	ENSG00000223865	ENSG00000157168	True	True	True	InnateDB-All	False	1.312																
213	CPI-SS0B02DE712	EGFR_NRG1	simple:P00533	simple:Q02297	ENSG00000146648	ENSG00000157168	True	True	True	I2D,IMEx,InnateDB-All,IntAct	False	1.312																
214	CPI-SS03969CE88	ESR2_CLCF1	simple:Q92731	simple:Q9UBD9	ENSG00000140009	ENSG00000175505	True	True	False	IMEx,IntAct,MatrixDB	False	1.312																
215	CPI-CS04EC47889	CNTF_1R_CLCF1	complex:CNTF_1R	simple:Q9UBD9		ENSG00000175505	True	True	False	curated	False	1.312																
216	CPI-CS05AB368CE	CD94:NKG2C_HLA-E	complex:CD94:NKG2C	simple:P13747		ENSG00000204592	False	True	False	curated	False	1.312																
217	CPI-CS0715DE78D	CD94:NKG2A_HLA-E	complex:CD94:NKG2A	simple:P13747		ENSG00000204592	False	True	False	curated	False	1.312																
218	CPI-CS0DBD5CD16	CD8_receptor_LCK	complex:CD8_receptor	simple:P06239		ENSG00000182866	False	True	False	curated	False	1.312																
219	CPI-SS0098B5107	ADCYAP1_SCTR	simple:P18509	simple:P47872	ENSG00000141433	ENSG00000080293	True	False	True	I2D,InnateDB-All	False	1.312																
220	CPI-SS054D158CC	NTRK1_GRN	simple:P04629	simple:P28799	ENSG00000198400	ENSG00000030582	True	True	False	InnateDB-All	False	1.312																
221	CPI-SS0EAB03260	CD1D_LILRB2	simple:P15813	simple:Q8N423	ENSG00000158473	ENSG00000131042	False	False	True	curated	False	1.312																
222	CPI-SS0323A2952	INS_LILRB2	simple:P01308	simple:Q8N423	ENSG00000254647	ENSG00000131042	True	False	True	IMEx,IntAct	False	1.312																
223	CPI-SC0DABCC4B5	TGFB1_TGFbeta_receptor1	simple:P01137	complex:TGFbeta_receptor1	ENSG00000105329		True	False	True	curated	False	1.312																
224	CPI-SS08A1F8C22	TGFB1_VDR	simple:P01137	simple:P11473	ENSG00000105329	ENSG00000111424	True	False	True	InnateDB-All	False	1.312																
225	CPI-SS0BAB345B5	TGFB1_AR	simple:P01137	simple:P10275	ENSG00000105329	ENSG00000169083	True	False	True	I2D,InnateDB	False	1.312																
226	CPI-CS039E9FE7F	Dihydrotestosterone_bySRD5A3_AR	complex:Dihydrotestosterone_bySRD5A3	simple:P10275		ENSG00000169083	True	False	True	curated	False	1.312																
227	CPI-CS0EC7F7C75	Dihydrotestosterone_bySRD5A1_AR	complex:Dihydrotestosterone_bySRD5A1	simple:P10275		ENSG00000169083	True	False	True	curated	False	1.312																
228	CPI-CS0D5502736	Androstenedione_byCYP17A1_AR	complex:Androstenedione_byCYP17A1	simple:P10275		ENSG00000169083	True	False	True	curated	False	1.312																
229	CPI-CS0865396CA	AMY3_receptor_IAPP	complex:AMY3_receptor	simple:P10997		ENSG00000121351	True	True	False	curated	False	1.312																
230	CPI-CS04B3DEC8B	AMY2_receptor_IAPP	complex:AMY2_receptor	simple:P10997		ENSG00000121351	True	True	False	curated	False	1.312																
231	CPI-CS0575223B3	AMY1_receptor_IAPP	complex:AMY1_receptor	simple:P10997		ENSG00000121351	True	True	False	curated	False	1.312																
232	CPI-CS0A79056B0	ACVR_1B2B_receptor_GDF11	complex:ACVR_1B2B_receptor	simple:O95390		ENSG00000135414	True	True	False	curated	False	1.312																
233	CPI-CS05CAC687A	ACVR_1B2A_receptor_GDF11	complex:ACVR_1B2A_receptor	simple:O95390		ENSG00000135414	True	True	False	curated	False	1.312																
234	CPI-CS089A36491	BMR1B_AVR2B_GDF5	complex:BMR1B_AVR2B	simple:P43026		ENSG00000125965	True	True	False	curated	False	1.312																
235	CPI-CS069E2161D	BMR1B_AVR2A_GDF5	complex:BMR1B_AVR2A	simple:P43026		ENSG00000125965	True	True	False	curated	False	1.312																
236	CPI-CS036BF2AC7	BMR1A_AVR2B_GDF5	complex:BMR1A_AVR2B	simple:P43026		ENSG00000125965	True	True	False	curated	False	1.312																
237	CPI-CS0DAA66443	BMR1A_ACR2A_GDF5	complex:BMR1A_ACR2A	simple:P43026		ENSG00000125965	True	True	False	curated	False	1.312																
238	CPI-SC051FC855D	TGFB3_TGFbeta_receptor1	simple:P10600	complex:TGFbeta_receptor1	ENSG00000119699		True	False	True	curated	False	1.312																
239	CPI-SS0A76A8E97	HLA-F_LILRB2	simple:P30511	simple:Q8N423	ENSG00000204642	ENSG00000131042	False	False	True	curated	False	1.312																
240	CPI-SC070741884	TGFB2_TGFbeta_receptor1	simple:P61812	complex:TGFbeta_receptor1	ENSG00000092969		True	False	True	curated	False	1.312																
241	CPI-SC074D3FFBC	TGFB3_TGFbeta_receptor2	simple:P10600	complex:TGFbeta_receptor2	ENSG00000119699		True	False	True	curated	False	1.312																
242	CPI-SS08B249DBA	CCL2_CCR10	simple:P13500	simple:P46092	ENSG00000108691	ENSG00000184451	True	False	True	I2D	False	1.312																
243	CPI-CS0FF6E7611	Histamine_byHDC_HRH1	complex:Histamine_byHDC	simple:P35367		ENSG00000196639	True	False	True	curated	False	1.312																
244	CPI-CS045AC7D7C	Histamine_byHDC_HRH2	complex:Histamine_byHDC	simple:P25021		ENSG00000113749	True	False	True	curated	False	1.312																
245	CPI-SS0CDAC688B	CXCL2_DPP4	simple:P19875	simple:P27487	ENSG00000081041	ENSG00000197635	True	False	True	curated	False	1.312																
246	CPI-SS0D377BBBF	ADCYAP1_DPP4	simple:P18509	simple:P27487	ENSG00000141433	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.312																
247	CPI-SS0652F5D15	NPPB_DPP4	simple:P16860	simple:P27487	ENSG00000120937	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.312																
248	CPI-SS0FDAB7BA8	CXCL10_DPP4	simple:P02778	simple:P27487	ENSG00000169245	ENSG00000197635	True	False	True	curated	False	1.312																
249	CPI-SS0F9BBC31B	VIP_DPP4	simple:P01282	simple:P27487	ENSG00000146469	ENSG00000197635	True	False	True	InnateDB-All,MINT	False	1.312																
250	CPI-SS0CC738ABC	CXCL11_DPP4	simple:O14625	simple:P27487	ENSG00000169248	ENSG00000197635	True	False	True	curated	False	1.312																
251	CPI-SS0AEC33FF1	CCL22_DPP4	simple:O00626	simple:P27487	ENSG00000102962	ENSG00000197635	True	False	True	curated	False	1.312																
252	CPI-SS04641FE5F	CCL3L1_DPP4	simple:P16619	simple:P27487	ENSG00000276085	ENSG00000197635	True	False	True	I2D	False	1.312																
253	CPI-CS037C1C02B	BCR_CD45_CD22_LGALS9	complex:BCR_CD45_CD22	simple:O00182		ENSG00000168961	True	True	False	curated	False	1.312																
254	CPI-SC0202406F0	TGFB3_integrin_aVb8_complex	simple:P10600	complex:integrin_aVb8_complex	ENSG00000119699		True	False	False	curated	True	1.312																
255	CPI-SS06CF55F94	INSL3_RXFP2	simple:P51460	simple:Q8WXD0	ENSG00000248099	ENSG00000133105	True	False	True	curated	False	1.312																
256	CPI-SC0F36DD437	TGFB2_TGFbeta_receptor2	simple:P61812	complex:TGFbeta_receptor2	ENSG00000092969		True	False	True	curated	False	1.312																
257	CPI-SC01AADFEB3	TGFB1_TGFbeta_receptor2	simple:P01137	complex:TGFbeta_receptor2	ENSG00000105329		True	False	True	curated	False	1.312																
258	CPI-SS0C4E86714	TNFRSF1B_GRN	simple:P20333	simple:P28799	ENSG00000028137	ENSG00000030582	True	True	False	IMEx,InnateDB-All,MINT	False	1.312																
259	CPI-SS088A0A760	EGFR_COPA	simple:P00533	simple:P53621	ENSG00000146648	ENSG00000122218	True	True	False	InnateDB-All	False	1.312																
260	CPI-SS0E6E8A727	NTRK1_COPA	simple:P04629	simple:P53621	ENSG00000198400	ENSG00000122218	True	True	False	InnateDB-All	False	1.312																
261	CPI-SS0855C0353	NRP1_PGF	simple:O14786	simple:P49763	ENSG00000099250	ENSG00000119630	True	True	False	curated	False	1.312																
262	CPI-CS0E0B6C700	FLT1_complex_PGF	complex:FLT1_complex	simple:P49763		ENSG00000119630	True	True	False	curated	False	1.312																
263	CPI-SS0E00478B4	NRP2_VEGFA	simple:O60462	simple:P15692	ENSG00000118257	ENSG00000112715	True	True	False	curated	False	1.312																
264	CPI-SS0DE0A486F	NRP1_VEGFA	simple:O14786	simple:P15692	ENSG00000099250	ENSG00000112715	True	True	False	curated	False	1.312																
265	CPI-CS086E88801	FLT1_complex_VEGFA	complex:FLT1_complex	simple:P15692		ENSG00000112715	True	True	False	curated	False	1.312																
266	CPI-SS0CECFE864	ESR1_CXCL1	simple:P03372	simple:P09341	ENSG00000091831	ENSG00000163739	True	True	False	IMEx,InnateDB-All,MINT	False	1.312																
267	CPI-SS069C5BDB5	ESR1_TFF1	simple:P03372	simple:P04155	ENSG00000091831	ENSG00000160182	True	True	False	InnateDB-All	False	1.312																
268	CPI-CS0DC57DE37	Desmosterol_byDHCR7_NR1H3	complex:Desmosterol_byDHCR7	simple:Q13133		ENSG00000025434	True	False	True	curated	False	1.312																
269	CPI-CS086D3E39F	Desmosterol_byDHCR7_NR1H2	complex:Desmosterol_byDHCR7	simple:P55055		ENSG00000131408	True	False	True	curated	False	1.312																
270	CPI-SS04B547174	OXT_OXTR	simple:P01178	simple:P30559	ENSG00000101405	ENSG00000180914	True	False	True	curated	False	1.312																
271	CPI-SS02D8C453C	IL24_ESR2	simple:Q13007	simple:Q92731	ENSG00000162892	ENSG00000140009	True	False	True	IMEx,InnateDB-All,MINT	False	1.312																
272	CPI-SS0A1F696B9	TFF1_ESR2	simple:P04155	simple:Q92731	ENSG00000160182	ENSG00000140009	True	False	True	IMEx,InnateDB-All,MINT	False	1.312																
273	CPI-SS08123AFFE	OXT_ESR2	simple:P01178	simple:Q92731	ENSG00000101405	ENSG00000140009	True	False	True	I2D	False	1.312																
274	CPI-CS0A04F7238	Estradiol_byHSD17B1_ESR2	complex:Estradiol_byHSD17B1	simple:Q92731		ENSG00000140009	True	False	True	curated	False	1.312																
275	CPI-CS0168A25C9	Estradiol_byHSD17B1_ESR1	complex:Estradiol_byHSD17B1	simple:P03372		ENSG00000091831	True	False	True	curated	False	1.312																
276	CPI-SS0D22A09AD	NRP2_PGF	simple:O60462	simple:P49763	ENSG00000118257	ENSG00000119630	True	True	False	curated	False	1.312																
277	CPI-CS09B8977D7	Dehydroepiandrosterone_bySTS_ESR1	complex:Dehydroepiandrosterone_bySTS	simple:P03372		ENSG00000091831	True	False	True	curated	False	1.312																
278	CPI-SS0E61DB5DF	FLT1_PGF	simple:P17948	simple:P49763	ENSG00000102755	ENSG00000119630	True	True	False	curated	False	1.312																
279	CPI-SS033E6DE7E	NRP1_VEGFB	simple:O14786	simple:P49765	ENSG00000099250	ENSG00000173511	True	True	False	curated	False	1.312																
280	CPI-SS0593F278B	AGRN_PTPRS	simple:O00468	simple:Q13332	ENSG00000188157	ENSG00000105426	True	False	True	curated	False	1.312																
281	CPI-SS00F4DDF4B	PTN_PTPRS	simple:P21246	simple:Q13332	ENSG00000105894	ENSG00000105426	True	False	True	I2D,IMEx,InnateDB-All,IntAct	False	1.312																
282	CPI-SS0FBC9234C	TNF_PTPRS	simple:P01375	simple:Q13332	ENSG00000232810	ENSG00000105426	True	False	True	InnateDB-All	False	1.312																
283	CPI-SS04D1D0B92	LRP6_DKK2	simple:O75581	simple:Q9UBU2	ENSG00000070018	ENSG00000155011	True	True	False	curated	False	1.312																
284	CPI-CS0AD5A758B	IL20_receptor_Type_II_IL24	complex:IL20_receptor_Type_II	simple:Q13007		ENSG00000162892	True	True	False	curated	False	1.312																
285	CPI-CS0BB947675	IL20_receptor_Type_I_IL24	complex:IL20_receptor_Type_I	simple:Q13007		ENSG00000162892	True	True	False	curated	False	1.312																
286	CPI-SS07D71C546	NOTCH2_IL24	simple:Q04721	simple:Q13007	ENSG00000134250	ENSG00000162892	True	True	False	IMEx,InnateDB-All,MINT	False	1.312																
287	CPI-CS0837F11F9	PlexinA2_complex1_SEMA6A	complex:PlexinA2_complex1	simple:Q9H2E6		ENSG00000092421	False	True	False	curated	False	1.312																
288	CPI-SS0241A1F57	NRP2_SEMA3C	simple:O60462	simple:Q99985	ENSG00000118257	ENSG00000075223	True	True	False	curated	False	1.312																
289	CPI-SS0F15C1AB3	NRP2_SEMA3F	simple:O60462	simple:Q13275	ENSG00000118257	ENSG00000001617	True	True	False	curated	False	1.312																
290	CPI-CS0AB19226A	PlexinA4_complex1_SEMA3A	complex:PlexinA4_complex1	simple:Q14563		ENSG00000075213	True	True	False	curated	False	1.312																
291	CPI-CS0AA769F5B	PlexinA3_complex1_SEMA3A	complex:PlexinA3_complex1	simple:Q14563		ENSG00000075213	True	True	False	curated	False	1.312																
292	CPI-CS0D238C22B	PlexinA2_complex1_SEMA3A	complex:PlexinA2_complex1	simple:Q14563		ENSG00000075213	True	True	False	curated	False	1.312																
